InvoiceNo,InvoiceValue,TotalItems,UniqueProducts,CustomerID,Country,InvoiceDate
527885,223.0,189,13,15011.0,United Kingdom,2010-10-19 12:05:00
527886,429.32000000000005,100,19,18277.0,United Kingdom,2010-10-19 12:06:00
527887,427.7,269,26,14388.0,United Kingdom,2010-10-19 12:08:00
527888,351.35,201,18,14891.0,United Kingdom,2010-10-19 12:10:00
527889,780.25,323,42,14911.0,EIRE,2010-10-19 12:14:00
527890,1273.21,1326,107,17365.0,United Kingdom,2010-10-19 12:15:00
527891,593.44,293,63,14524.0,United Kingdom,2010-10-19 12:16:00
527892,221.65,129,26,14585.0,United Kingdom,2010-10-19 12:17:00
527894,112.80000000000001,32,4,13002.0,United Kingdom,2010-10-19 12:23:00
527895,6.6,4,2,14524.0,United Kingdom,2010-10-19 12:24:00
527896,16.9,2,1,15581.0,United Kingdom,2010-10-19 12:32:00
527908,878.6800000000001,549,95,13975.0,United Kingdom,2010-10-19 12:48:00
527910,924.8,308,27,14156.0,EIRE,2010-10-19 12:50:00
527911,317.25,105,32,16710.0,United Kingdom,2010-10-19 12:50:00
527912,271.84000000000003,103,37,16919.0,United Kingdom,2010-10-19 13:00:00
527913,561.5,204,17,14332.0,United Kingdom,2010-10-19 13:01:00
527917,15.3,6,1,14648.0,United Kingdom,2010-10-19 13:12:00
527918,145.38,49,19,17975.0,United Kingdom,2010-10-19 13:13:00
527921,208.16,200,7,16119.0,United Kingdom,2010-10-19 13:17:00
527922,578.05,263,38,13615.0,United Kingdom,2010-10-19 13:18:00
527924,111.15,38,19,17967.0,United Kingdom,2010-10-19 13:19:00
527925,516.87,441,44,17397.0,United Kingdom,2010-10-19 13:20:00
527926,273.85,45,7,13134.0,United Kingdom,2010-10-19 13:21:00
527928,983.8,576,55,13488.0,United Kingdom,2010-10-19 13:28:00
527929,20.4,24,1,15207.0,United Kingdom,2010-10-19 13:29:00
527933,651.4,358,40,13840.0,United Kingdom,2010-10-19 13:34:00
527935,196.55,104,25,16719.0,United Kingdom,2010-10-19 13:38:00
527936,11.2,8,6,,United Kingdom,2010-10-19 13:44:00
527937,679.1500000000001,248,28,12594.0,Italy,2010-10-19 14:05:00
527938,294.15,184,14,13659.0,United Kingdom,2010-10-19 14:09:00
527939,423.42,334,10,14301.0,United Kingdom,2010-10-19 14:09:00
527940,425.7,230,23,13931.0,United Kingdom,2010-10-19 14:11:00
527941,221.64999999999998,115,8,13931.0,United Kingdom,2010-10-19 14:13:00
527942,683.08,412,49,14469.0,United Kingdom,2010-10-19 14:30:00
527943,191.48000000000002,104,9,17137.0,United Kingdom,2010-10-19 14:51:00
527944,528.56,403,35,13510.0,United Kingdom,2010-10-19 14:54:00
527945,380.88,94,15,16096.0,United Kingdom,2010-10-19 15:03:00
527946,98.25,41,3,14541.0,United Kingdom,2010-10-19 15:07:00
527948,111.6,24,1,17396.0,United Kingdom,2010-10-19 15:17:00
527949,176.85999999999999,66,9,16387.0,United Kingdom,2010-10-19 15:23:00
527950,1039.71,640,155,16795.0,United Kingdom,2010-10-19 15:33:00
527951,1681.17,437,223,,United Kingdom,2010-10-19 15:36:00
527953,7.5,4,4,,United Kingdom,2010-10-19 16:03:00
527954,460.13,349,63,14030.0,United Kingdom,2010-10-19 16:10:00
527955,46.83,1,1,,United Kingdom,2010-10-19 16:11:00
527956,340.32,776,10,17205.0,United Kingdom,2010-10-19 16:11:00
527957,2269.86,1068,42,13081.0,United Kingdom,2010-10-19 16:38:00
527958,268.35,105,22,17576.0,United Kingdom,2010-10-19 16:39:00
527959,256.83,203,13,14618.0,United Kingdom,2010-10-19 16:56:00
527960,192.15,67,11,14618.0,United Kingdom,2010-10-19 16:57:00
527961,313.92,269,16,13426.0,United Kingdom,2010-10-20 09:25:00
527962,8.48,8,1,13426.0,United Kingdom,2010-10-20 09:27:00
527963,97.24,38,18,17894.0,United Kingdom,2010-10-20 09:41:00
527964,497.11,601,27,14790.0,United Kingdom,2010-10-20 09:45:00
527965,1405.06,656,61,17865.0,United Kingdom,2010-10-20 09:46:00
527966,11.9,2,1,17865.0,United Kingdom,2010-10-20 09:48:00
527968,306.74,182,6,16133.0,United Kingdom,2010-10-20 09:59:00
527969,462.90000000000003,234,20,13985.0,United Kingdom,2010-10-20 10:01:00
527970,331.14,234,22,13981.0,United Kingdom,2010-10-20 10:03:00
527971,2120.09,958,88,13373.0,United Kingdom,2010-10-20 10:09:00
527972,692.3,548,45,15608.0,United Kingdom,2010-10-20 10:10:00
527973,5.95,1,1,,United Kingdom,2010-10-20 10:14:00
527974,180.6,84,4,13502.0,United Kingdom,2010-10-20 10:15:00
527975,518.1,360,28,15617.0,United Kingdom,2010-10-20 10:22:00
527976,121.20000000000002,48,3,12971.0,United Kingdom,2010-10-20 10:24:00
527977,81.47,29,5,14617.0,United Kingdom,2010-10-20 10:40:00
527978,202.58,88,9,12523.0,France,2010-10-20 10:45:00
527979,323.7,252,14,14631.0,United Kingdom,2010-10-20 10:50:00
527992,165.72,60,11,15081.0,United Kingdom,2010-10-20 11:06:00
528037,153.85,72,11,16098.0,United Kingdom,2010-10-20 11:26:00
528040,367.0,217,16,13557.0,United Kingdom,2010-10-20 11:32:00
528051,295.0,1,1,15874.0,United Kingdom,2010-10-20 11:41:00
528052,304.3,82,8,15377.0,United Kingdom,2010-10-20 11:42:00
528053,751.3000000000001,313,33,18066.0,United Kingdom,2010-10-20 11:42:00
528054,96.44,45,17,12748.0,United Kingdom,2010-10-20 11:44:00
528055,815.88,292,2,13777.0,United Kingdom,2010-10-20 11:48:00
528056,117.2,92,4,14692.0,United Kingdom,2010-10-20 11:49:00
528057,231.85,103,12,18241.0,United Kingdom,2010-10-20 11:58:00
528058,248.65,135,13,16201.0,United Kingdom,2010-10-20 12:00:00
528060,220.97,181,48,16776.0,United Kingdom,2010-10-20 12:13:00
528061,468.58000000000004,140,27,17732.0,United Kingdom,2010-10-20 12:16:00
528069,570.3,174,7,17706.0,United Kingdom,2010-10-20 12:22:00
528070,1543.2,440,5,14543.0,United Kingdom,2010-10-20 12:24:00
528071,159.12,264,4,14460.0,United Kingdom,2010-10-20 12:25:00
528072,369.4,40,6,14543.0,United Kingdom,2010-10-20 12:25:00
528073,539.59,169,26,14700.0,United Kingdom,2010-10-20 12:26:00
528074,241.78,138,13,16817.0,United Kingdom,2010-10-20 12:31:00
528076,380.68,76,12,16523.0,United Kingdom,2010-10-20 12:42:00
528077,481.83,349,31,13995.0,United Kingdom,2010-10-20 12:44:00
528078,64.2,36,2,14746.0,United Kingdom,2010-10-20 12:45:00
528079,233.85,157,48,15501.0,United Kingdom,2010-10-20 12:47:00
528080,79.19999999999999,48,1,14746.0,United Kingdom,2010-10-20 12:52:00
528081,209.04000000000002,66,28,12872.0,United Kingdom,2010-10-20 12:52:00
528082,549.16,565,98,16521.0,United Kingdom,2010-10-20 12:53:00
528083,117.59,56,27,16916.0,United Kingdom,2010-10-20 12:56:00
528084,191.54,117,58,16898.0,United Kingdom,2010-10-20 13:00:00
528085,1058.16,184,5,12980.0,United Kingdom,2010-10-20 13:05:00
528086,518.9200000000001,276,16,15602.0,United Kingdom,2010-10-20 13:08:00
528087,495.83,353,112,16521.0,United Kingdom,2010-10-20 13:09:00
528088,326.06,118,35,13703.0,United Kingdom,2010-10-20 13:11:00
528089,295.2,177,66,14449.0,United Kingdom,2010-10-20 13:12:00
528090,71.22,78,5,13292.0,United Kingdom,2010-10-20 13:15:00
528091,365.04,236,15,16748.0,United Kingdom,2010-10-20 13:17:00
528092,56.28,32,20,14449.0,United Kingdom,2010-10-20 13:19:00
528094,230.49,197,18,13506.0,United Kingdom,2010-10-20 13:25:00
528095,183.18,61,41,14656.0,United Kingdom,2010-10-20 13:26:00
528097,214.54,116,38,17322.0,United Kingdom,2010-10-20 13:29:00
528098,315.29,225,20,13740.0,United Kingdom,2010-10-20 13:30:00
528101,146.5,190,8,14344.0,United Kingdom,2010-10-20 13:40:00
528102,605.1800000000001,451,46,15572.0,United Kingdom,2010-10-20 13:40:00
528104,549.6,188,31,13842.0,United Kingdom,2010-10-20 13:42:00
528105,680.8100000000001,235,13,15291.0,United Kingdom,2010-10-20 13:43:00
528106,127.83,63,23,15311.0,United Kingdom,2010-10-20 13:43:00
528108,6.95,1,1,15311.0,United Kingdom,2010-10-20 13:48:00
528109,72.6,22,3,13557.0,United Kingdom,2010-10-20 14:06:00
528110,370.91,233,17,13001.0,United Kingdom,2010-10-20 14:08:00
528111,315.90999999999997,172,18,16702.0,United Kingdom,2010-10-20 14:10:00
528112,310.8,144,3,17457.0,United Kingdom,2010-10-20 14:22:00
528113,389.12,296,20,16642.0,United Kingdom,2010-10-20 14:22:00
528114,267.32,129,17,14911.0,EIRE,2010-10-20 14:22:00
528115,2.95,1,1,13723.0,United Kingdom,2010-10-20 14:23:00
528116,520.8,1,1,,United Kingdom,2010-10-20 14:25:00
528117,213.76,139,16,12421.0,Spain,2010-10-20 14:28:00
528118,2180.0,400,1,18008.0,United Kingdom,2010-10-20 14:28:00
528119,1128.0,600,1,15061.0,United Kingdom,2010-10-20 14:31:00
528120,361.5,125,2,15061.0,United Kingdom,2010-10-20 14:33:00
528121,285.24,834,6,15061.0,United Kingdom,2010-10-20 14:34:00
528122,409.18,604,9,15061.0,United Kingdom,2010-10-20 14:36:00
528123,332.4,216,5,13104.0,United Kingdom,2010-10-20 14:38:00
528124,225.8,76,12,13065.0,United Kingdom,2010-10-20 14:41:00
528125,431.56,355,63,16903.0,United Kingdom,2010-10-20 14:42:00
528126,331.68,141,71,16797.0,United Kingdom,2010-10-20 14:42:00
528127,0.19,1,1,,United Kingdom,2010-10-20 14:42:00
528128,2.95,1,1,,United Kingdom,2010-10-20 14:55:00
528129,612.99,398,38,14062.0,United Kingdom,2010-10-20 14:58:00
528130,407.88,265,24,13723.0,United Kingdom,2010-10-20 14:59:00
528131,235.32,71,18,14878.0,United Kingdom,2010-10-20 15:02:00
528133,12.6,60,1,14878.0,United Kingdom,2010-10-20 15:08:00
528134,169.0,124,11,15647.0,United Kingdom,2010-10-20 15:09:00
528135,445.43,252,14,12530.0,Germany,2010-10-20 15:15:00
528136,100.56,96,7,14624.0,United Kingdom,2010-10-20 15:16:00
528137,1291.68,936,15,17044.0,United Kingdom,2010-10-20 15:21:00
528138,360.0,500,1,12931.0,United Kingdom,2010-10-20 15:24:00
528139,331.53000000000003,166,61,16372.0,United Kingdom,2010-10-20 15:25:00
528140,178.3,112,19,16011.0,United Kingdom,2010-10-20 15:35:00
528141,1639.55,383,23,16019.0,United Kingdom,2010-10-20 15:36:00
528142,917.75,1119,25,15523.0,United Kingdom,2010-10-20 15:43:00
528145,1722.67,446,217,,United Kingdom,2010-10-20 15:56:00
528146,877.7,134,14,14612.0,United Kingdom,2010-10-20 16:01:00
528147,630.77,507,41,17038.0,United Kingdom,2010-10-20 16:04:00
528150,374.7,130,14,13824.0,United Kingdom,2010-10-20 16:15:00
528151,45.400000000000006,20,2,14062.0,United Kingdom,2010-10-20 16:26:00
528152,143.94,134,9,12387.0,Australia,2010-10-20 16:27:00
528153,319.5,110,3,17396.0,United Kingdom,2010-10-20 16:28:00
528154,639.3,410,6,12643.0,France,2010-10-20 16:35:00
528156,168.17,78,39,17817.0,United Kingdom,2010-10-20 17:12:00
528157,231.50000000000003,162,9,15189.0,United Kingdom,2010-10-20 17:20:00
528158,1736.13,735,24,14031.0,United Kingdom,2010-10-20 17:33:00
528159,2255.96,1865,97,13081.0,United Kingdom,2010-10-21 07:48:00
528160,358.95000000000005,189,11,16043.0,United Kingdom,2010-10-21 08:52:00
528161,350.01,245,12,16825.0,United Kingdom,2010-10-21 09:17:00
528162,482.58000000000004,34,13,14180.0,United Kingdom,2010-10-21 09:19:00
528164,35.400000000000006,12,1,13368.0,United Kingdom,2010-10-21 09:43:00
528165,118.45,23,5,13468.0,United Kingdom,2010-10-21 09:45:00
528166,627.0500000000001,253,31,12586.0,Italy,2010-10-21 09:48:00
528167,399.7,146,15,18247.0,United Kingdom,2010-10-21 09:49:00
528168,10.0,1,1,12415.0,Australia,2010-10-21 09:49:00
528169,278.76,164,13,13117.0,United Kingdom,2010-10-21 09:55:00
528170,123.2,36,5,13374.0,United Kingdom,2010-10-21 10:04:00
528172,33.9,2,2,14644.0,United Kingdom,2010-10-21 10:10:00
528175,278.0,143,15,12820.0,United Kingdom,2010-10-21 10:25:00
528176,610.01,272,34,12725.0,Italy,2010-10-21 10:28:00
528177,278.57,247,14,17017.0,United Kingdom,2010-10-21 10:46:00
528178,323.7,54,4,17017.0,United Kingdom,2010-10-21 10:47:00
528179,421.87,215,31,14227.0,United Kingdom,2010-10-21 10:49:00
528180,575.9,239,25,16316.0,United Kingdom,2010-10-21 10:53:00
528181,181.12,114,11,15271.0,United Kingdom,2010-10-21 10:55:00
528184,297.62,184,19,15358.0,United Kingdom,2010-10-21 11:10:00
528235,306.75,125,11,17096.0,United Kingdom,2010-10-21 11:40:00
528239,423.40999999999997,275,17,16954.0,United Kingdom,2010-10-21 11:42:00
528255,114.47999999999999,81,16,17068.0,United Kingdom,2010-10-21 11:47:00
528257,118.35,245,5,14688.0,United Kingdom,2010-10-21 11:48:00
528263,178.49,84,40,16412.0,United Kingdom,2010-10-21 11:52:00
528271,1129.1100000000001,579,29,,EIRE,2010-10-21 11:55:00
528276,1509.8,386,59,16992.0,United Kingdom,2010-10-21 11:56:00
528304,913.11,754,59,16550.0,United Kingdom,2010-10-21 12:05:00
528305,276.99,301,16,17834.0,United Kingdom,2010-10-21 12:09:00
528306,316.75,173,19,16590.0,United Kingdom,2010-10-21 12:09:00
528307,1089.34,570,43,,EIRE,2010-10-21 12:10:00
528308,106.18,20,10,14527.0,United Kingdom,2010-10-21 12:11:00
528310,1155.6,132,9,14156.0,EIRE,2010-10-21 12:14:00
528311,295.2,48,2,17924.0,United Kingdom,2010-10-21 12:17:00
528313,609.0,246,31,13047.0,United Kingdom,2010-10-21 12:22:00
528314,23.25,5,1,13047.0,United Kingdom,2010-10-21 12:23:00
528315,21.3,6,5,,United Kingdom,2010-10-21 12:25:00
528316,20.85,3,1,14911.0,EIRE,2010-10-21 12:30:00
528318,356.19,111,30,16933.0,United Kingdom,2010-10-21 12:38:00
528319,177.69,74,7,17483.0,United Kingdom,2010-10-21 12:43:00
528320,521.76,324,13,13386.0,United Kingdom,2010-10-21 12:52:00
528321,153.98,74,31,14606.0,United Kingdom,2010-10-21 12:53:00
528322,351.6,216,2,14113.0,United Kingdom,2010-10-21 12:53:00
528323,120.0,96,1,15953.0,United Kingdom,2010-10-21 12:56:00
528324,130.45,21,6,13092.0,United Kingdom,2010-10-21 13:02:00
528325,683.1600000000001,312,29,15680.0,United Kingdom,2010-10-21 13:02:00
528326,136.73,70,43,13195.0,United Kingdom,2010-10-21 13:07:00
528327,178.5,74,9,16065.0,United Kingdom,2010-10-21 13:20:00
528328,489.6,192,1,14045.0,United Kingdom,2010-10-21 13:20:00
528329,361.56,249,70,13891.0,United Kingdom,2010-10-21 13:23:00
528330,320.87,173,17,13836.0,United Kingdom,2010-10-21 13:27:00
528331,2013.74,966,39,,EIRE,2010-10-21 13:39:00
528333,257.25,121,9,13534.0,United Kingdom,2010-10-21 13:43:00
528334,27.0,4,2,13534.0,United Kingdom,2010-10-21 13:44:00
528335,205.25,91,11,12400.0,Australia,2010-10-21 13:45:00
528336,694.54,352,108,15995.0,United Kingdom,2010-10-21 13:57:00
528337,522.47,261,30,15255.0,United Kingdom,2010-10-21 14:02:00
528338,368.75,25,5,15257.0,United Kingdom,2010-10-21 14:03:00
528340,410.91,260,41,17673.0,United Kingdom,2010-10-21 14:05:00
528341,40.68,12,1,17389.0,United Kingdom,2010-10-21 14:05:00
528342,309.09000000000003,207,14,14148.0,United Kingdom,2010-10-21 14:08:00
528349,408.18,241,25,13936.0,United Kingdom,2010-10-21 14:21:00
528350,17.4,12,1,16422.0,United Kingdom,2010-10-21 14:26:00
528351,458.73,306,27,13166.0,United Kingdom,2010-10-21 14:29:00
528352,515.78,221,26,18243.0,United Kingdom,2010-10-21 14:29:00
528353,940.04,432,12,15251.0,United Kingdom,2010-10-21 14:29:00
528354,269.7,173,16,16310.0,United Kingdom,2010-10-21 14:47:00
528355,190.01999999999998,122,10,,United Kingdom,2010-10-21 14:47:00
528356,256.6,224,36,12877.0,United Kingdom,2010-10-21 14:55:00
528357,310.74,118,18,14216.0,United Kingdom,2010-10-21 15:07:00
528359,152.73,169,11,16167.0,United Kingdom,2010-10-21 15:32:00
528361,35.6,6,2,16167.0,United Kingdom,2010-10-21 15:33:00
528362,222.66,290,8,14000.0,United Kingdom,2010-10-21 15:35:00
528363,1379.25,241,32,14442.0,Channel Islands,2010-10-21 15:38:00
528364,25.5,2,1,14442.0,Channel Islands,2010-10-21 15:39:00
528366,300.2,103,14,14911.0,EIRE,2010-10-21 16:20:00
528367,119.81,71,16,13077.0,United Kingdom,2010-10-21 16:29:00
528368,162.53,89,23,13581.0,United Kingdom,2010-10-21 16:30:00
528369,282.6,54,6,15159.0,United Kingdom,2010-10-21 16:33:00
528370,31.19,1,1,,United Kingdom,2010-10-21 16:34:00
528372,112.75999999999999,105,17,17290.0,United Kingdom,2010-10-21 16:55:00
528374,205.75,105,25,16540.0,United Kingdom,2010-10-21 17:22:00
528375,1377.0000000000002,228,3,13093.0,United Kingdom,2010-10-21 17:29:00
528376,214.8,24,3,13093.0,United Kingdom,2010-10-21 17:33:00
528377,636.06,512,114,15998.0,United Kingdom,2010-10-21 17:38:00
528382,1681.58,323,184,,United Kingdom,2010-10-21 18:01:00
528383,321.79,144,65,14686.0,United Kingdom,2010-10-21 18:21:00
528384,123.42,64,26,14686.0,United Kingdom,2010-10-21 18:27:00
528385,104.4,39,32,14686.0,United Kingdom,2010-10-21 18:31:00
528386,488.6,209,20,14911.0,EIRE,2010-10-21 18:32:00
528387,17.700000000000003,6,1,15645.0,United Kingdom,2010-10-21 18:36:00
528388,1377.0000000000002,228,3,13093.0,United Kingdom,2010-10-21 18:37:00
528390,436.4,40,6,13093.0,United Kingdom,2010-10-21 18:38:00
528391,12.6,6,1,13093.0,United Kingdom,2010-10-21 18:39:00
528394,163.2,64,20,13291.0,United Kingdom,2010-10-21 19:01:00
528395,171.28,70,13,14702.0,United Kingdom,2010-10-21 19:28:00
528396,110.44999999999999,59,7,15637.0,United Kingdom,2010-10-22 08:24:00
528397,142.16000000000003,102,8,12972.0,United Kingdom,2010-10-22 08:41:00
528399,430.72,105,21,14156.0,EIRE,2010-10-22 08:51:00
528400,60.3,58,4,14156.0,EIRE,2010-10-22 08:52:00
528403,27.19,13,10,,United Kingdom,2010-10-22 09:00:00
528405,809.7900000000001,291,49,16777.0,United Kingdom,2010-10-22 09:06:00
528407,386.7,311,21,17863.0,United Kingdom,2010-10-22 09:09:00
528408,409.5,142,15,14440.0,United Kingdom,2010-10-22 09:10:00
528414,176.20000000000002,151,12,12960.0,United Kingdom,2010-10-22 09:31:00
528417,740.05,199,26,14156.0,EIRE,2010-10-22 09:36:00
528419,914.7,505,41,12615.0,France,2010-10-22 09:44:00
528420,780.25,1,1,14911.0,EIRE,2010-10-22 09:45:00
528422,167.60999999999999,151,10,12615.0,France,2010-10-22 09:45:00
528423,765.0,450,4,13629.0,United Kingdom,2010-10-22 09:48:00
528424,366.4,108,17,12899.0,United Kingdom,2010-10-22 09:53:00
528429,60.0,48,2,14460.0,United Kingdom,2010-10-22 10:04:00
528431,385.55,31,6,12973.0,United Kingdom,2010-10-22 10:14:00
528432,14.85,3,1,18075.0,United Kingdom,2010-10-22 10:21:00
528434,272.05,136,21,16161.0,United Kingdom,2010-10-22 10:29:00
528435,473.31,332,28,12418.0,Switzerland,2010-10-22 10:29:00
528436,234.0,60,3,13107.0,United Kingdom,2010-10-22 10:35:00
528438,322.91,208,20,12419.0,Spain,2010-10-22 10:40:00
528440,132.0,97,17,15900.0,United Kingdom,2010-10-22 10:44:00
528443,456.8,124,17,16497.0,United Kingdom,2010-10-22 10:59:00
528444,31.85,5,2,16497.0,United Kingdom,2010-10-22 11:00:00
528445,190.03,165,32,12748.0,United Kingdom,2010-10-22 11:00:00
528447,57.2,28,3,15805.0,United Kingdom,2010-10-22 11:07:00
528448,303.24,155,13,15805.0,United Kingdom,2010-10-22 11:09:00
528450,328.85,261,18,16226.0,United Kingdom,2010-10-22 11:19:00
528452,179.4,156,11,14945.0,United Kingdom,2010-10-22 11:26:00
528470,346.52,272,68,16392.0,United Kingdom,2010-10-22 11:40:00
528471,174.1,52,10,16053.0,United Kingdom,2010-10-22 11:41:00
528472,493.2,199,12,16053.0,United Kingdom,2010-10-22 11:42:00
528473,262.4,76,5,16709.0,United Kingdom,2010-10-22 11:43:00
528474,1033.6,384,4,14866.0,United Kingdom,2010-10-22 11:45:00
528475,176.69,83,9,13746.0,United Kingdom,2010-10-22 11:55:00
528477,302.75,304,71,18022.0,United Kingdom,2010-10-22 12:02:00
528478,816.8,264,9,14290.0,United Kingdom,2010-10-22 12:03:00
528493,45.0,36,1,13266.0,United Kingdom,2010-10-22 12:13:00
528494,19.8,12,1,15314.0,United Kingdom,2010-10-22 12:19:00
528504,220.48000000000002,230,48,16428.0,United Kingdom,2010-10-22 12:22:00
528505,751.5400000000001,234,13,17428.0,United Kingdom,2010-10-22 12:26:00
528507,235.25,104,28,17841.0,United Kingdom,2010-10-22 12:29:00
528511,199.85,35,5,18223.0,United Kingdom,2010-10-22 12:30:00
528532,3.6,30,1,17841.0,United Kingdom,2010-10-22 12:35:00
528534,210.40000000000003,88,6,15434.0,United Kingdom,2010-10-22 12:35:00
528571,1087.76,839,26,12621.0,Germany,2010-10-22 12:59:00
528574,526.96,213,15,13106.0,United Kingdom,2010-10-22 13:10:00
528575,263.8,50,11,13018.0,United Kingdom,2010-10-22 13:11:00
528576,183.35,86,9,12369.0,Austria,2010-10-22 13:13:00
528577,4874.9,1005,142,,United Kingdom,2010-10-22 13:13:00
528578,341.86,42,29,,United Kingdom,2010-10-22 13:16:00
528579,2764.0,1674,3,12931.0,United Kingdom,2010-10-22 13:18:00
528580,764.04,409,30,14309.0,United Kingdom,2010-10-22 13:18:00
528581,1391.51,476,75,18055.0,United Kingdom,2010-10-22 13:27:00
528582,131.35,75,8,15311.0,United Kingdom,2010-10-22 13:31:00
528583,148.68,53,17,17757.0,United Kingdom,2010-10-22 13:35:00
528584,215.9,47,22,16775.0,United Kingdom,2010-10-22 13:38:00
528585,192.01999999999998,283,24,17191.0,United Kingdom,2010-10-22 13:44:00
528586,450.51,205,50,17191.0,United Kingdom,2010-10-22 13:59:00
528588,375.43,84,30,14080.0,United Kingdom,2010-10-22 14:03:00
528589,200.45,28,21,,United Kingdom,2010-10-22 14:04:00
528590,208.81,31,24,,United Kingdom,2010-10-22 14:04:00
528591,277.74,41,32,,United Kingdom,2010-10-22 14:04:00
528592,1311.2,5952,7,13316.0,United Kingdom,2010-10-22 14:06:00
528593,451.56,55,42,,United Kingdom,2010-10-22 14:23:00
528594,414.43,43,35,,United Kingdom,2010-10-22 14:23:00
528595,1353.48,681,57,15067.0,United Kingdom,2010-10-22 14:30:00
528596,325.68,264,5,13750.0,United Kingdom,2010-10-22 14:34:00
528597,163.02,112,12,13155.0,United Kingdom,2010-10-22 14:49:00
528598,272.08,144,17,15750.0,United Kingdom,2010-10-22 14:53:00
528599,203.4,68,4,15606.0,United Kingdom,2010-10-22 14:55:00
528600,398.52,249,24,12787.0,Netherlands,2010-10-22 14:57:00
528601,392.05,101,13,14870.0,United Kingdom,2010-10-22 14:58:00
528603,2.55,1,1,,United Kingdom,2010-10-22 15:07:00
528605,639.74,263,29,15865.0,United Kingdom,2010-10-22 15:24:00
528607,45.0,36,1,12748.0,United Kingdom,2010-10-22 15:31:00
528608,396.6,158,24,15073.0,United Kingdom,2010-10-22 15:37:00
528609,801.66,582,48,16491.0,United Kingdom,2010-10-22 15:42:00
528610,500.35,280,22,14824.0,United Kingdom,2010-10-22 15:44:00
528611,3.95,1,1,,United Kingdom,2010-10-22 15:54:00
528612,190.58,68,14,14728.0,United Kingdom,2010-10-22 15:57:00
528613,1405.91,334,220,,United Kingdom,2010-10-22 15:57:00
528614,48.2,12,5,13059.0,United Kingdom,2010-10-22 16:11:00
528615,469.19,247,83,17231.0,United Kingdom,2010-10-22 16:36:00
528616,1023.5,336,17,15485.0,United Kingdom,2010-10-22 17:01:00
528617,429.68,360,7,13165.0,United Kingdom,2010-10-22 17:04:00
528618,390.85,272,64,13263.0,United Kingdom,2010-10-22 17:07:00
528619,328.35,115,19,17139.0,United Kingdom,2010-10-24 10:33:00
528620,480.93,287,26,17243.0,United Kingdom,2010-10-24 10:33:00
528621,586.58,360,32,14800.0,United Kingdom,2010-10-24 10:41:00
528622,327.72,108,7,17204.0,United Kingdom,2010-10-24 10:50:00
528623,111.8,52,22,16010.0,United Kingdom,2010-10-24 10:54:00
528624,119.28,72,20,17358.0,United Kingdom,2010-10-24 10:56:00
528625,114.92,138,22,17843.0,United Kingdom,2010-10-24 10:56:00
528627,547.28,326,42,16746.0,United Kingdom,2010-10-24 11:14:00
528628,112.53,46,40,13241.0,United Kingdom,2010-10-24 11:17:00
528629,1872.44,1431,84,13654.0,United Kingdom,2010-10-24 11:18:00
528630,352.80000000000007,168,2,17389.0,United Kingdom,2010-10-24 11:18:00
528631,442.56,364,6,13941.0,United Kingdom,2010-10-24 11:19:00
528632,122.0,88,8,16351.0,United Kingdom,2010-10-24 11:21:00
528633,171.45,80,59,13544.0,United Kingdom,2010-10-24 11:25:00
528634,239.61,99,10,16814.0,United Kingdom,2010-10-24 11:31:00
528635,299.36,180,11,17470.0,United Kingdom,2010-10-24 11:31:00
528636,264.1,170,33,16693.0,United Kingdom,2010-10-24 11:35:00
528637,354.54,222,11,16979.0,United Kingdom,2010-10-24 11:39:00
528638,199.03,88,9,16024.0,United Kingdom,2010-10-24 11:40:00
528639,33.93,19,12,16024.0,United Kingdom,2010-10-24 11:42:00
528640,866.99,422,29,13555.0,United Kingdom,2010-10-24 11:47:00
528641,224.3,68,11,12494.0,France,2010-10-24 11:49:00
528642,279.37,193,18,13295.0,United Kingdom,2010-10-24 11:50:00
528643,552.9,426,23,17407.0,United Kingdom,2010-10-24 11:57:00
528644,190.08,112,35,14553.0,United Kingdom,2010-10-24 12:00:00
528645,370.95,111,38,15994.0,United Kingdom,2010-10-24 12:14:00
528646,503.4,101,21,14532.0,United Kingdom,2010-10-24 12:24:00
528647,254.44,148,52,14277.0,France,2010-10-24 12:36:00
528648,161.7,84,55,16445.0,United Kingdom,2010-10-24 12:39:00
528649,338.45000000000005,101,15,13327.0,United Kingdom,2010-10-24 12:40:00
528657,134.94,117,27,14277.0,France,2010-10-24 12:44:00
528659,285.94,158,19,15723.0,United Kingdom,2010-10-24 12:44:00
528667,322.44,169,34,17871.0,United Kingdom,2010-10-24 12:46:00
528673,180.69,58,34,15059.0,United Kingdom,2010-10-24 12:51:00
528676,363.98,204,18,14211.0,United Kingdom,2010-10-24 12:51:00
528683,166.2,92,4,14211.0,United Kingdom,2010-10-24 12:54:00
528693,192.97,93,36,12748.0,United Kingdom,2010-10-24 13:00:00
528694,209.32,164,41,15059.0,United Kingdom,2010-10-24 13:01:00
528705,420.61,287,113,13137.0,United Kingdom,2010-10-24 13:07:00
528706,371.15999999999997,448,15,18260.0,United Kingdom,2010-10-24 13:08:00
528708,203.55,53,7,15248.0,United Kingdom,2010-10-24 13:09:00
528711,194.74,90,24,16373.0,United Kingdom,2010-10-24 13:10:00
528725,290.85,125,27,17377.0,United Kingdom,2010-10-24 13:17:00
528726,62.0,40,1,17377.0,United Kingdom,2010-10-24 13:20:00
