CustomerID,TotalOrders,CustomerLifetimeValue,AvgBasketValue,TotalItemsPurchased,FirstPurchase,LastPurchase,CustomerTenure_Days,Recency_Days,IsRepeatCustomer,PurchaseFrequency,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
16556.0,10,4698.79,17.08650909090909,2463,2009-12-07 10:51:00,2010-11-29 16:25:00,357,10,1,0.8379888268156425,5,5,5,555,Champions
16558.0,19,5535.02,17.296937500000002,2711,2009-12-03 18:11:00,2010-12-08 12:01:00,369,1,1,1.5405405405405406,5,5,5,555,Champions
16559.0,1,175.0,10.294117647058824,61,2010-11-07 13:52:00,2010-11-07 13:52:00,0,32,0,30.0,4,2,1,421,Potential Loyalists
16560.0,6,2206.9700000000003,15.542042253521128,1103,2009-12-08 12:05:00,2010-11-07 12:04:00,333,32,1,0.5389221556886228,4,5,5,455,Champions
16562.0,1,223.86,6.584117647058824,264,2010-08-20 11:45:00,2010-08-20 11:45:00,0,111,0,30.0,2,2,1,221,At Risk
16563.0,5,3334.82,47.64028571428572,2098,2009-12-01 18:35:00,2010-11-04 14:11:00,337,35,1,0.4437869822485207,3,4,5,345,Loyal Customers
16564.0,1,87.80000000000001,17.560000000000002,40,2010-05-19 14:41:00,2010-05-19 14:41:00,0,204,0,30.0,1,2,1,121,Lost Customers
16565.0,3,599.35,74.91875,165,2010-06-02 12:47:00,2010-10-29 15:31:00,149,41,1,0.6,3,4,3,343,Loyal Customers
16568.0,2,1020.9,204.18,366,2010-03-08 14:51:00,2010-10-08 10:54:00,213,62,1,0.2803738317757009,3,3,4,334,Loyal Customers
16569.0,4,1331.03,44.367666666666665,895,2009-12-16 15:05:00,2010-03-18 15:19:00,92,266,1,1.2903225806451613,1,4,4,144,Potential Loyalists
16570.0,10,3695.91,32.13834782608696,2180,2010-03-30 09:32:00,2010-11-25 13:03:00,240,14,1,1.2448132780082988,4,5,5,455,Champions
16571.0,7,2827.05,16.82767857142857,2464,2010-03-18 09:12:00,2010-11-09 17:41:00,236,30,1,0.8860759493670886,4,5,5,455,Champions
16574.0,2,850.34,14.661034482758621,586,2010-02-19 11:46:00,2010-10-12 09:25:00,234,58,1,0.25531914893617025,3,3,3,333,Potential Loyalists
16576.0,2,540.87,16.39,323,2010-07-06 10:42:00,2010-10-15 13:37:00,101,55,1,0.5882352941176471,3,3,3,333,Potential Loyalists
16577.0,1,380.0,16.52173913043478,142,2010-02-11 09:45:00,2010-02-11 09:45:00,0,301,0,30.0,1,2,2,122,At Risk
16578.0,1,156.6,17.4,108,2010-03-23 15:11:00,2010-03-23 15:11:00,0,261,0,30.0,1,2,1,121,Lost Customers
16579.0,1,295.05,21.075,119,2010-10-10 11:58:00,2010-10-10 11:58:00,0,60,0,30.0,3,2,2,322,Potential Loyalists
16583.0,2,297.95,16.552777777777777,153,2010-02-04 12:18:00,2010-12-01 12:03:00,299,8,1,0.2,5,3,2,532,Loyal Customers
16584.0,3,2220.09,41.11277777777778,1267,2010-02-16 10:41:00,2010-10-03 14:32:00,229,67,1,0.3913043478260869,3,4,5,345,Loyal Customers
16585.0,2,341.59000000000003,18.977222222222224,151,2010-01-13 13:31:00,2010-04-25 10:34:00,101,228,1,0.5882352941176471,1,3,2,132,At Risk
16586.0,2,998.83,49.941500000000005,253,2010-03-14 11:24:00,2010-09-21 10:11:00,190,79,1,0.31413612565445026,2,3,4,234,Potential Loyalists
16588.0,4,1361.28,19.172957746478872,882,2010-05-14 13:43:00,2010-11-18 17:56:00,188,21,1,0.6349206349206349,4,4,4,444,Loyal Customers
16589.0,1,153.12,13.92,168,2010-09-15 14:56:00,2010-09-15 14:56:00,0,85,0,30.0,2,2,1,221,At Risk
16590.0,2,605.9,20.893103448275863,240,2010-10-21 12:09:00,2010-11-04 09:06:00,13,35,1,4.285714285714286,3,3,3,333,Potential Loyalists
16592.0,12,3694.23,17.42561320754717,2577,2009-12-18 15:57:00,2010-11-29 15:19:00,345,10,1,1.0404624277456647,5,5,5,555,Champions
16593.0,5,741.11,14.53156862745098,261,2009-12-05 10:44:00,2010-11-14 13:11:00,344,25,1,0.43478260869565216,4,4,3,443,Loyal Customers
16595.0,4,1397.59,3.8081471389645776,996,2010-01-17 12:12:00,2010-11-28 14:15:00,315,11,1,0.379746835443038,5,4,4,544,Champions
16596.0,3,329.48,18.304444444444446,130,2009-12-10 13:09:00,2010-12-08 16:18:00,363,1,1,0.24725274725274726,5,4,2,542,Loyal Customers
16599.0,1,172.8,14.4,159,2010-11-19 12:45:00,2010-11-19 12:45:00,0,20,0,30.0,4,2,1,421,Potential Loyalists
16600.0,7,1339.89,16.541851851851852,1275,2009-12-18 12:59:00,2010-11-30 13:34:00,347,9,1,0.603448275862069,5,5,4,554,Champions
16601.0,2,434.3,11.135897435897435,258,2010-03-26 13:39:00,2010-11-14 11:30:00,232,25,1,0.2575107296137339,4,3,2,432,Potential Loyalists
16602.0,1,235.25,21.386363636363637,93,2010-11-16 09:13:00,2010-11-16 09:13:00,0,23,0,30.0,4,2,1,421,Potential Loyalists
16604.0,2,432.45000000000005,36.0375,175,2010-05-20 16:34:00,2010-05-26 09:10:00,5,197,1,10.0,1,3,2,132,At Risk
16605.0,1,60.48,60.48,144,2009-12-15 19:03:00,2009-12-15 19:03:00,0,359,0,30.0,1,2,1,121,Lost Customers
16606.0,2,357.66,16.257272727272728,148,2010-10-01 13:21:00,2010-10-31 13:57:00,30,39,1,1.9354838709677418,3,3,2,332,Potential Loyalists
16607.0,11,2359.16,18.723492063492063,1577,2010-04-29 14:01:00,2010-11-05 12:57:00,189,34,1,1.736842105263158,4,5,5,455,Champions
16608.0,2,1286.6200000000001,10.633223140495868,612,2010-02-14 11:57:00,2010-09-12 11:44:00,209,88,1,0.2857142857142857,2,3,4,234,Potential Loyalists
16611.0,5,1655.64,16.5564,827,2010-03-10 16:07:00,2010-11-01 09:33:00,235,38,1,0.6355932203389831,3,4,4,344,Loyal Customers
16612.0,5,2057.77,20.373960396039603,913,2009-12-03 15:54:00,2010-11-25 13:14:00,356,14,1,0.42016806722689076,4,4,4,444,Loyal Customers
16614.0,2,673.6,29.286956521739132,126,2010-05-10 15:18:00,2010-11-02 18:08:00,176,37,1,0.3389830508474576,3,3,3,333,Potential Loyalists
16615.0,1,291.5,15.342105263157896,211,2010-03-23 15:13:00,2010-03-23 15:13:00,0,261,0,30.0,1,2,2,122,At Risk
16619.0,3,1712.1200000000001,16.78549019607843,922,2010-02-22 12:05:00,2010-11-21 16:02:00,272,18,1,0.32967032967032966,4,4,4,444,Loyal Customers
16620.0,4,1579.97,18.587882352941175,1058,2009-12-01 14:35:00,2010-11-15 09:14:00,348,24,1,0.34383954154727797,4,4,4,444,Loyal Customers
16622.0,1,225.4,18.783333333333335,44,2010-06-14 10:44:00,2010-06-14 10:44:00,0,178,0,30.0,1,2,1,121,Lost Customers
16623.0,3,885.79,19.256304347826084,403,2010-04-26 14:04:00,2010-11-03 12:05:00,190,36,1,0.47120418848167545,3,4,3,343,Loyal Customers
16625.0,4,1320.95,17.380921052631578,893,2010-06-14 11:56:00,2010-10-13 09:32:00,120,57,1,0.9917355371900827,3,4,4,344,Loyal Customers
16628.0,2,130.05,16.25625,55,2010-03-08 12:24:00,2010-10-28 08:38:00,233,42,1,0.25641025641025644,3,3,1,331,Potential Loyalists
16630.0,1,106.80000000000001,26.700000000000003,72,2010-10-28 14:30:00,2010-10-28 14:30:00,0,42,0,30.0,3,2,1,321,At Risk
16631.0,7,1892.52,23.6565,775,2010-02-26 10:49:00,2010-08-15 11:20:00,170,116,1,1.2280701754385965,2,5,4,254,Loyal Customers
16632.0,2,406.4,15.05185185185185,256,2010-05-07 16:46:00,2010-08-11 11:39:00,95,120,1,0.625,2,3,2,232,Potential Loyalists
16634.0,5,1596.71,19.472073170731708,1239,2010-01-21 09:30:00,2010-12-02 17:41:00,315,7,1,0.4746835443037975,5,4,4,544,Champions
16635.0,1,473.0,18.92,277,2010-10-29 09:41:00,2010-10-29 09:41:00,0,41,0,30.0,3,2,2,322,Potential Loyalists
16636.0,4,3802.04,52.0827397260274,2186,2010-03-03 14:06:00,2010-09-27 13:13:00,207,73,1,0.5769230769230769,2,4,5,245,Loyal Customers
16638.0,6,749.8100000000001,16.30021739130435,396,2010-08-18 13:33:00,2010-12-06 10:19:00,109,3,1,1.6363636363636365,5,5,3,553,Champions
16639.0,1,490.47,15.821612903225807,241,2010-10-26 18:23:00,2010-10-26 18:23:00,0,44,0,30.0,3,2,2,322,Potential Loyalists
16640.0,1,179.4,13.8,146,2010-11-07 10:48:00,2010-11-07 10:48:00,0,32,0,30.0,4,2,1,421,Potential Loyalists
16641.0,1,323.4,13.475,198,2010-01-07 12:22:00,2010-01-07 12:22:00,0,336,0,30.0,1,2,2,122,At Risk
16642.0,1,389.12,19.456,296,2010-10-20 14:22:00,2010-10-20 14:22:00,0,50,0,30.0,3,2,2,322,Potential Loyalists
16643.0,1,435.6,15.557142857142859,284,2010-10-13 09:47:00,2010-10-13 09:47:00,0,57,0,30.0,3,2,2,322,Potential Loyalists
16645.0,1,160.39,11.456428571428571,117,2009-12-04 09:49:00,2009-12-04 09:49:00,0,370,0,30.0,1,2,1,121,Lost Customers
16646.0,1,678.8,23.406896551724138,1072,2010-09-16 13:28:00,2010-09-16 13:28:00,0,84,0,30.0,2,2,3,223,Potential Loyalists
16647.0,2,327.84,17.254736842105263,250,2010-06-13 15:52:00,2010-09-23 14:33:00,101,77,1,0.5882352941176471,2,3,2,232,Potential Loyalists
16648.0,2,382.14,21.23,222,2010-04-28 14:58:00,2010-09-10 11:59:00,134,90,1,0.4444444444444444,2,3,2,232,Potential Loyalists
16649.0,1,306.58,15.328999999999999,82,2010-07-07 15:41:00,2010-07-07 15:41:00,0,155,0,30.0,2,2,2,222,At Risk
16650.0,6,1397.69,18.887702702702704,1139,2010-07-08 14:18:00,2010-10-15 15:28:00,99,55,1,1.7999999999999998,3,5,4,354,Loyal Customers
16651.0,1,136.2,22.7,60,2010-05-02 11:46:00,2010-05-02 11:46:00,0,221,0,30.0,1,2,1,121,Lost Customers
16652.0,9,10776.42,68.63961783439491,4194,2010-03-17 10:22:00,2010-10-31 15:33:00,228,39,1,1.1790393013100435,3,5,5,355,Champions
16654.0,5,1110.2,20.55925925925926,421,2010-04-06 13:29:00,2010-12-06 15:09:00,244,3,1,0.6122448979591837,5,4,4,544,Champions
16655.0,7,2633.74,7.932951807228915,1575,2010-01-31 15:40:00,2010-10-24 14:59:00,265,46,1,0.7894736842105263,3,5,5,355,Champions
16656.0,15,8207.37,120.69661764705883,6539,2009-12-04 12:59:00,2010-10-15 13:15:00,315,55,1,1.4240506329113924,3,5,5,355,Champions
16658.0,6,690.83,10.79421875,277,2010-03-30 16:24:00,2010-12-06 13:47:00,250,3,1,0.7171314741035856,5,5,3,553,Champions
16660.0,3,611.9,76.4875,420,2010-01-14 11:09:00,2010-10-13 11:38:00,272,57,1,0.32967032967032966,3,4,3,343,Loyal Customers
16661.0,4,932.76,15.044516129032258,364,2009-12-17 15:39:00,2010-06-17 15:24:00,181,175,1,0.6593406593406593,1,4,3,143,Potential Loyalists
16662.0,1,151.05,5.394642857142857,35,2010-11-10 16:56:00,2010-11-10 16:56:00,0,29,0,30.0,4,2,1,421,Potential Loyalists
16663.0,1,165.0,165.0,100,2009-12-10 13:12:00,2009-12-10 13:12:00,0,364,0,30.0,1,2,1,121,Lost Customers
16664.0,1,109.2,13.65,24,2010-05-19 17:11:00,2010-05-19 17:11:00,0,204,0,30.0,1,2,1,121,Lost Customers
16666.0,1,98.73,6.170625,121,2010-03-28 15:13:00,2010-03-28 15:13:00,0,256,0,30.0,1,2,1,121,Lost Customers
16668.0,7,555.7,16.83939393939394,455,2010-03-18 18:25:00,2010-11-17 11:12:00,243,22,1,0.8606557377049181,4,5,3,453,Loyal Customers
16670.0,9,3934.25,16.88519313304721,1978,2009-12-10 15:28:00,2010-11-11 17:07:00,336,28,1,0.8011869436201781,4,5,5,455,Champions
16673.0,1,171.13,9.006842105263157,95,2010-01-29 14:22:00,2010-01-29 14:22:00,0,314,0,30.0,1,2,1,121,Lost Customers
16675.0,2,608.86,26.47217391304348,296,2010-08-18 13:11:00,2010-09-24 12:15:00,36,76,1,1.6216216216216215,2,3,3,233,Potential Loyalists
16676.0,2,769.78,17.495,291,2010-10-17 13:07:00,2010-11-02 19:19:00,16,37,1,3.5294117647058822,3,3,3,333,Potential Loyalists
16677.0,2,880.62,18.73659574468085,457,2010-02-25 16:11:00,2010-10-24 14:53:00,240,46,1,0.24896265560165975,3,3,3,333,Potential Loyalists
16679.0,3,663.31,36.85055555555555,247,2010-06-10 18:35:00,2010-12-08 13:51:00,180,1,1,0.4972375690607735,5,4,3,543,Loyal Customers
16680.0,2,637.75,33.56578947368421,283,2010-06-23 09:30:00,2010-06-29 14:52:00,6,163,1,8.571428571428571,2,3,3,233,Potential Loyalists
16681.0,1,151.5,30.3,85,2010-03-08 14:10:00,2010-03-08 14:10:00,0,276,0,30.0,1,2,1,121,Lost Customers
16683.0,1,320.25,17.791666666666668,190,2010-06-24 10:36:00,2010-06-24 10:36:00,0,168,0,30.0,2,2,2,222,At Risk
16684.0,27,80489.21,182.51521541950115,54555,2009-12-07 12:56:00,2010-11-25 11:04:00,352,14,1,2.2946175637393766,4,5,5,455,Champions
16686.0,9,1921.19,3.969400826446281,1442,2009-12-06 15:48:00,2010-11-15 14:49:00,343,24,1,0.7848837209302325,4,5,4,454,Champions
16687.0,1,157.63,19.70375,141,2010-11-14 11:46:00,2010-11-14 11:46:00,0,25,0,30.0,4,2,1,421,Potential Loyalists
16690.0,2,127.45,18.20714285714286,71,2010-09-14 15:00:00,2010-11-11 16:15:00,58,28,1,1.0169491525423728,4,3,1,431,Potential Loyalists
16691.0,2,178.83,16.257272727272728,92,2010-05-27 14:55:00,2010-10-17 15:03:00,143,53,1,0.4166666666666667,3,3,1,331,Potential Loyalists
16692.0,2,638.6999999999999,319.34999999999997,726,2010-09-24 11:31:00,2010-10-27 10:29:00,32,43,1,1.8181818181818181,3,3,3,333,Potential Loyalists
16693.0,3,701.62,6.436880733944954,455,2010-02-21 12:42:00,2010-10-24 11:35:00,244,46,1,0.3673469387755102,3,4,3,343,Loyal Customers
16694.0,1,98.30000000000001,32.76666666666667,26,2009-12-16 15:45:00,2009-12-16 15:45:00,0,358,0,30.0,1,2,1,121,Lost Customers
16695.0,2,191.9,5.482857142857143,184,2010-05-27 12:24:00,2010-05-27 12:36:00,0,196,1,60.0,1,3,1,131,At Risk
16699.0,7,994.6,16.04193548387097,640,2009-12-04 13:31:00,2010-11-24 14:38:00,355,15,1,0.5898876404494382,4,5,4,454,Champions
16700.0,13,4091.16,18.51203619909502,2858,2009-12-02 10:51:00,2010-12-08 16:34:00,371,1,1,1.0483870967741935,5,5,5,555,Champions
16701.0,13,4518.43,34.491832061068706,4653,2009-12-01 19:19:00,2010-10-12 18:16:00,314,58,1,1.2380952380952381,3,5,5,355,Champions
16702.0,4,1110.83,12.206923076923076,692,2009-12-07 16:40:00,2010-10-20 14:10:00,316,50,1,0.37854889589905366,3,4,4,344,Loyal Customers
16704.0,2,664.16,12.299259259259259,433,2010-02-05 14:14:00,2010-03-31 14:02:00,53,253,1,1.1111111111111112,1,3,3,133,Potential Loyalists
16705.0,22,29480.061,70.02389786223279,16826,2009-12-09 13:34:00,2010-11-04 14:46:00,330,35,1,1.9939577039274925,3,5,5,355,Champions
16707.0,4,533.41,8.206307692307691,396,2010-03-09 15:16:00,2010-11-04 14:39:00,239,35,1,0.5,3,4,3,343,Loyal Customers
16709.0,9,6026.14,27.02304932735426,2410,2009-12-09 13:16:00,2010-11-25 12:28:00,350,14,1,0.7692307692307693,4,5,5,455,Champions
16710.0,13,3823.78,6.720175746924429,2543,2009-12-04 13:41:00,2010-12-06 13:13:00,366,3,1,1.0626702997275206,5,5,5,555,Champions
16711.0,4,1217.45,110.67727272727274,379,2009-12-02 13:22:00,2010-11-25 13:53:00,358,14,1,0.3342618384401114,4,4,4,444,Loyal Customers
16712.0,2,621.5600000000001,7.488674698795181,344,2010-11-03 15:45:00,2010-11-03 15:54:00,0,36,1,60.0,3,3,3,333,Potential Loyalists
16713.0,18,7619.21,10.776817538896747,4400,2009-12-15 12:49:00,2010-12-08 13:01:00,358,1,1,1.5041782729805013,5,5,5,555,Champions
16714.0,1,368.27,16.011739130434783,239,2010-02-07 11:17:00,2010-02-07 11:17:00,0,305,0,30.0,1,2,2,122,At Risk
16715.0,1,323.8,35.97777777777778,532,2010-05-26 12:35:00,2010-05-26 12:35:00,0,197,0,30.0,1,2,2,122,At Risk
16716.0,1,1248.48,208.08,792,2010-03-19 11:05:00,2010-03-19 11:05:00,0,265,0,30.0,1,2,4,124,Potential Loyalists
16717.0,9,3127.85,18.729640718562873,1360,2009-12-07 15:55:00,2010-12-08 16:48:00,366,1,1,0.7356948228882835,5,5,5,555,Champions
16718.0,5,3006.08,16.983502824858757,1924,2009-12-06 13:07:00,2010-12-05 13:03:00,363,4,1,0.4120879120879121,5,4,5,545,Champions
16719.0,8,2174.13,9.058875,1327,2009-12-13 10:59:00,2010-12-06 12:06:00,358,3,1,0.6685236768802229,5,5,5,555,Champions
16720.0,2,605.79,5.267739130434783,280,2009-12-17 17:54:00,2010-11-28 14:49:00,345,11,1,0.17341040462427745,5,3,3,533,Loyal Customers
16722.0,11,4258.27,21.949845360824746,3579,2009-12-03 19:23:00,2010-12-08 15:38:00,369,1,1,0.8918918918918919,5,5,5,555,Champions
16723.0,2,654.96,7.987317073170733,560,2009-12-04 13:23:00,2010-09-22 11:05:00,291,78,1,0.20547945205479454,2,3,3,233,Potential Loyalists
16724.0,1,147.35,8.66764705882353,69,2010-10-31 11:40:00,2010-10-31 11:40:00,0,39,0,30.0,3,2,1,321,At Risk
16725.0,8,1052.14,4.614649122807018,476,2009-12-13 15:54:00,2010-12-03 16:02:00,355,6,1,0.6741573033707865,5,5,4,554,Champions
16726.0,2,705.14,8.39452380952381,378,2010-10-24 16:09:00,2010-11-21 14:04:00,27,18,1,2.142857142857143,4,3,3,433,Loyal Customers
16727.0,3,1121.45,6.965527950310559,899,2010-01-20 10:48:00,2010-11-12 14:05:00,296,27,1,0.30303030303030304,4,4,4,444,Loyal Customers
16731.0,1,170.3,4.0547619047619055,124,2010-03-01 15:05:00,2010-03-01 15:05:00,0,283,0,30.0,1,2,1,121,Lost Customers
16732.0,3,3783.89,19.605647668393782,2097,2009-12-08 13:04:00,2010-11-01 13:33:00,328,38,1,0.2735562310030395,3,4,5,345,Loyal Customers
16733.0,1,259.68,21.64,112,2010-06-28 10:12:00,2010-06-28 10:12:00,0,164,0,30.0,2,2,2,222,At Risk
16735.0,9,3970.0,22.303370786516854,2708,2009-12-08 09:24:00,2010-11-11 15:25:00,338,28,1,0.7964601769911503,4,5,5,455,Champions
16736.0,5,2956.56,20.675244755244755,1050,2009-12-03 16:12:00,2010-07-22 10:09:00,230,140,1,0.6493506493506493,2,4,5,245,Loyal Customers
16737.0,1,417.6,417.6,288,2010-05-11 09:53:00,2010-05-11 09:53:00,0,212,0,30.0,1,2,2,122,At Risk
16739.0,1,463.43,18.5372,219,2010-06-21 09:38:00,2010-06-21 09:38:00,0,171,0,30.0,2,2,2,222,At Risk
16740.0,1,226.91,7.0909375,110,2010-11-09 13:34:00,2010-11-09 13:34:00,0,30,0,30.0,4,2,1,421,Potential Loyalists
16741.0,1,173.06,15.732727272727272,81,2010-03-24 15:15:00,2010-03-24 15:15:00,0,260,0,30.0,1,2,1,121,Lost Customers
16742.0,13,2334.9700000000003,22.66961165048544,2557,2009-12-16 17:22:00,2010-08-04 10:52:00,230,127,1,1.6883116883116882,2,5,5,255,Loyal Customers
16743.0,7,1999.02,11.044309392265193,1672,2010-04-22 13:21:00,2010-09-09 12:34:00,139,91,1,1.5,2,5,4,254,Loyal Customers
16746.0,24,11366.64,21.08838589981447,7240,2009-12-04 13:00:00,2010-11-21 10:38:00,351,18,1,2.0454545454545454,4,5,5,455,Champions
16748.0,9,2121.43,22.098229166666666,1247,2009-12-10 12:28:00,2010-11-16 18:07:00,341,23,1,0.7894736842105263,4,5,4,454,Champions
16749.0,2,4157.88,57.748333333333335,1910,2009-12-15 14:05:00,2010-04-27 13:06:00,132,226,1,0.45112781954887216,1,3,5,135,Potential Loyalists
16752.0,1,207.5,23.055555555555557,54,2010-12-02 12:18:00,2010-12-02 12:18:00,0,7,0,30.0,5,2,1,521,Potential Loyalists
16754.0,29,65500.07,467.8576428571429,63551,2010-03-08 11:32:00,2010-12-02 17:38:00,269,7,1,3.2222222222222223,5,5,5,555,Champions
16755.0,4,1389.25,9.021103896103897,927,2009-12-09 14:25:00,2010-08-29 15:45:00,263,102,1,0.45454545454545453,2,4,4,244,Loyal Customers
16756.0,6,1072.97,16.257121212121213,601,2010-03-09 15:56:00,2010-10-31 10:03:00,235,39,1,0.7627118644067797,3,5,4,354,Loyal Customers
16757.0,1,163.65,20.45625,99,2010-10-26 15:09:00,2010-10-26 15:09:00,0,44,0,30.0,3,2,1,321,At Risk
16760.0,1,228.0,13.411764705882353,168,2010-10-05 15:55:00,2010-10-05 15:55:00,0,65,0,30.0,3,2,1,321,At Risk
16763.0,1,352.85,16.802380952380954,173,2009-12-01 15:26:00,2009-12-01 15:26:00,0,373,0,30.0,1,2,2,122,At Risk
16765.0,1,420.75,8.25,307,2010-11-22 13:42:00,2010-11-22 13:42:00,0,17,0,30.0,4,2,2,422,Potential Loyalists
16767.0,4,2481.2,24.811999999999998,2679,2010-04-28 16:49:00,2010-10-17 10:46:00,171,53,1,0.6976744186046512,3,4,5,345,Loyal Customers
16768.0,6,1220.48,11.406355140186916,578,2009-12-07 11:47:00,2010-11-21 11:06:00,348,18,1,0.5157593123209169,4,5,4,454,Champions
16769.0,3,755.51,12.805254237288135,215,2009-12-14 11:10:00,2010-08-18 14:43:00,247,113,1,0.36290322580645157,2,4,3,243,Potential Loyalists
16770.0,5,1152.63,5.622585365853659,652,2010-08-22 16:08:00,2010-12-02 15:49:00,101,7,1,1.4705882352941178,5,4,4,544,Champions
16771.0,5,1706.99,11.08435064935065,821,2009-12-09 11:52:00,2010-09-08 12:46:00,273,92,1,0.5474452554744526,2,4,4,244,Loyal Customers
16772.0,3,3698.05,54.38308823529412,687,2009-12-18 10:50:00,2010-10-12 13:19:00,298,58,1,0.3010033444816054,3,4,5,345,Loyal Customers
16773.0,2,249.65,6.401282051282052,81,2009-12-06 15:01:00,2010-09-29 15:47:00,297,71,1,0.20134228187919462,2,3,1,231,At Risk
16774.0,4,905.96,10.915180722891566,452,2010-02-16 16:53:00,2010-10-12 14:42:00,237,58,1,0.5042016806722689,3,4,3,343,Loyal Customers
16775.0,6,1361.23,11.343583333333333,580,2010-09-23 17:34:00,2010-12-07 15:15:00,74,2,1,2.4,5,5,4,554,Champions
16776.0,1,220.97,4.017636363636363,181,2010-10-20 12:13:00,2010-10-20 12:13:00,0,50,0,30.0,3,2,1,321,At Risk
16777.0,3,1069.56,11.378297872340426,408,2010-03-17 12:42:00,2010-10-22 09:06:00,218,48,1,0.4109589041095891,3,4,4,344,Loyal Customers
16779.0,32,22554.22,31.41256267409471,14243,2009-12-03 13:03:00,2010-12-08 09:56:00,369,1,1,2.5945945945945943,5,5,5,555,Champions
16780.0,1,174.16,4.707027027027027,82,2010-10-28 19:41:00,2010-10-28 19:41:00,0,42,0,30.0,3,2,1,321,At Risk
16781.0,2,623.0,15.974358974358974,192,2010-02-08 13:56:00,2010-12-02 14:26:00,297,7,1,0.20134228187919462,5,3,3,533,Loyal Customers
16782.0,26,7732.37,5.0015329883570505,3407,2009-12-09 11:58:00,2010-12-09 11:28:00,364,0,1,2.136986301369863,5,5,5,555,Champions
16783.0,1,391.95,15.677999999999999,163,2010-09-29 11:53:00,2010-09-29 11:53:00,0,71,0,30.0,2,2,2,222,At Risk
16784.0,4,784.73,5.062774193548387,470,2010-03-28 12:55:00,2010-11-28 11:57:00,244,11,1,0.489795918367347,5,4,3,543,Loyal Customers
16785.0,1,533.78,15.250857142857143,313,2010-10-26 10:36:00,2010-10-26 10:36:00,0,44,0,30.0,3,2,3,323,Potential Loyalists
16786.0,1,51.84,51.84,72,2010-11-11 08:25:00,2010-11-11 08:25:00,0,28,0,30.0,4,2,1,421,Potential Loyalists
16787.0,4,1017.53,9.085089285714286,472,2010-01-10 11:12:00,2010-11-07 11:01:00,300,32,1,0.39867109634551495,4,4,4,444,Loyal Customers
16788.0,3,1334.54,4.044060606060606,661,2010-02-07 12:40:00,2010-10-31 13:35:00,266,39,1,0.33707865168539325,3,4,4,344,Loyal Customers
16791.0,8,2251.85,6.1358310626703,1097,2009-12-03 18:08:00,2010-11-21 12:21:00,352,18,1,0.6798866855524078,4,5,5,455,Champions
16792.0,3,513.08,5.70088888888889,280,2010-01-04 13:47:00,2010-11-21 12:11:00,320,18,1,0.28037383177570097,4,4,3,443,Loyal Customers
16794.0,5,856.1999999999999,3.822321428571428,653,2010-03-25 15:17:00,2010-11-24 12:45:00,243,15,1,0.6147540983606558,4,4,3,443,Loyal Customers
16795.0,3,2062.41,6.138125,1214,2010-01-25 13:14:00,2010-12-09 14:08:00,318,0,1,0.2821316614420063,5,4,4,544,Champions
16797.0,5,1802.02,4.527688442211055,898,2009-12-02 13:33:00,2010-11-11 19:14:00,344,28,1,0.43478260869565216,4,4,4,444,Loyal Customers
16798.0,3,841.16,4.977278106508876,205,2009-12-10 19:35:00,2010-06-03 19:01:00,174,189,1,0.5142857142857143,1,4,3,143,Potential Loyalists
16799.0,2,452.78000000000003,4.921521739130435,162,2010-09-12 12:46:00,2010-10-03 14:28:00,21,67,1,2.7272727272727275,3,3,2,332,Potential Loyalists
16802.0,2,582.61,10.992641509433962,369,2009-12-09 13:00:00,2010-01-29 13:44:00,51,314,1,1.1538461538461537,1,3,3,133,Potential Loyalists
16805.0,3,630.75,4.177152317880795,581,2009-12-08 14:29:00,2010-05-11 15:03:00,154,212,1,0.5806451612903225,1,4,3,143,Potential Loyalists
16807.0,3,1002.29,13.363866666666667,655,2010-03-26 14:38:00,2010-08-26 14:29:00,152,105,1,0.5882352941176471,2,4,4,244,Loyal Customers
16809.0,4,812.74,7.388545454545454,441,2010-04-13 15:34:00,2010-10-03 15:55:00,173,67,1,0.6896551724137931,3,4,3,343,Loyal Customers
16810.0,1,532.5,28.026315789473685,258,2010-10-15 15:32:00,2010-10-15 15:32:00,0,55,0,30.0,3,2,3,323,Potential Loyalists
16812.0,3,1912.65,19.1265,1035,2010-11-22 14:36:00,2010-11-26 10:24:00,3,13,1,22.5,5,4,4,544,Champions
16814.0,16,5781.4400000000005,12.486911447084234,2254,2010-04-11 12:45:00,2010-12-05 11:45:00,237,4,1,2.0168067226890756,5,5,5,555,Champions
16815.0,2,406.02,5.561917808219178,237,2010-06-21 12:05:00,2010-09-12 10:59:00,82,88,1,0.7228915662650602,2,3,2,232,Potential Loyalists
16817.0,5,1200.15,18.463846153846156,743,2010-10-04 09:06:00,2010-12-06 14:19:00,63,3,1,2.34375,5,4,4,544,Champions
16819.0,2,182.59,10.740588235294117,253,2010-08-31 17:31:00,2010-08-31 17:37:00,0,100,1,60.0,2,3,1,231,At Risk
16821.0,1,113.35,16.192857142857143,13,2010-11-23 10:04:00,2010-11-23 10:04:00,0,16,0,30.0,4,2,1,421,Potential Loyalists
16822.0,1,181.39,16.49,171,2010-01-22 14:22:00,2010-01-22 14:22:00,0,321,0,30.0,1,2,1,121,Lost Customers
16823.0,6,1884.71,13.960814814814816,1030,2009-12-02 09:57:00,2010-11-17 16:46:00,350,22,1,0.5128205128205129,4,5,4,454,Champions
